name,class,z,u-r,x_c,y_c,ns,r_s,q,phi,psi_11,psi_12,psi_22,psi_111,psi_112,psi_122,psi_222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis
COSMOS_19210,spiral,3.9,1.22,-0.801594094,-2.756446776,0.744634123,3.191257631,1.26492724,-1.083999199,0,0,0,0.022344815,0.007175504,-0.012605129,0.005753417,0.310855438,0.004869843,0.00646446,6.10263114,-12.47133787,-11.27340441,-4.09646277,-2.801480579,-0.005210686,-0.005760031,0,1,0.000104706,0.000612168,5.699806655,30.63714787
COSMOS_19410,spiral,1.922,2.2,-1.611336251,-2.868864825,1.37556593,2.46864372,1.131587112,0.592015442,0,0,0,-0.007575533,-0.001612984,-0.001862093,-0.0020443,0.496843076,-0.004718813,-0.001828642,10.59681649,-22.64163944,-12.78292023,-11.91330268,-19.3044493,-0.0013463,-0.001054567,0,0,0.00039814,0.001386334,3.218771148,8.455655813
COSMOS_19363,spiral,0.7,1.09,-4.799297328,-3.820587037,0.650601552,3.53024795,2.300041902,0.858916148,0,0,0,0.040618162,-0.007789219,0.014848963,0.016420996,0.484798155,0.027733563,0.004315888,11.43319327,330.5324723,32.90153907,121.1398571,331.6602457,0.012436053,0.001621261,0,1,0.00038215,0.001136626,2.646150216,5.029543997
COSMOS_19405,early,3.191,0.57,-3.249448118,-0.501404221,1.257583657,0.739396918,2.11013263,-0.12701386,0,0,0,0.042051186,-0.006957866,0.022326439,-0.006332139,0.446528391,0.032188813,-0.006645002,6.122264025,-19.45859892,1.877197881,-3.506699726,24.51486336,0.004709912,0.029019257,0,1,0.000134124,0.000837593,6.13993074,36.07659684
COSMOS_19524,spiral,0.71,1.87,-1.225332668,-1.120846394,1.079613472,1.670851638,2.385727996,0.101036762,0,0,0,-0.003810009,0.003236719,0.003306665,-0.035508867,0.290567818,-0.000251672,-0.016136074,8.594062684,-45.75306541,-0.055756715,-3.995681244,-13.57321609,-0.00294574,-0.003223067,0,1,0.000174306,0.000778058,4.252448884,16.1443413
COSMOS_19879,early,2.35,2.22,-1.75583508,-0.162852014,1.484170831,2.162879905,1.567870738,-0.365785439,0,0,0,-0.000915128,0.001080225,0.000862612,-0.002728776,0.428757608,-2.63E-05,-0.000824275,16.83656845,15.06094606,44.77216807,13.69607992,-47.37396643,0.000213234,-9.27E-05,0,0,0.000748923,0.001401406,1.346007878,-0.165788818
COSMOS_19788,early,2.987,2.13,-1.225819384,-2.664142777,1.849116961,0.673032417,1.23216681,0.940618781,0,0,0,0.010059345,0.002316784,0.008730888,0.002276575,0.584527706,0.009395117,0.002296679,9.915544316,-36.64892884,-21.35498564,8.855248665,-29.77392146,-0.000282712,-0.002951029,0,0,0.000375046,0.001338167,3.299297266,8.932495092
COSMOS_19631,spiral,0.993,1.67,-1.712539145,-1.076200376,1.248690803,1.746732474,1.547128513,0.667564917,0,0,0,0.014989734,-0.004651898,0.00512611,-0.020338812,0.330635749,0.010057922,-0.012495355,8.178388127,-7.802487468,-2.747285063,15.45814008,-26.93411882,0.001613852,-0.005155494,0,1,0.000168086,0.00076659,4.350722636,16.97382371
COSMOS_19751,early,0.305,1.7,-5.03660888,-1.135618724,2.18294598,0.200385218,1.357424672,-0.580862897,0,0,0,0.019251817,-0.001924795,0.013946094,-0.034526352,0.332641173,0.016598955,-0.018225574,6.683400157,2.999999696,2.650090401,5.133759481,-24.35548469,0.001893775,-0.005801334,0,1,9.59E-05,0.000592339,6.025695472,34.38904964
COSMOS_20163,early,0.245,2.38,-1.949190701,-1.284718272,2.539175643,0.192915461,1.294304014,1.330217081,0,0,0,0.00310979,0.001691579,-0.000317072,-0.001867481,0.824610303,0.001396359,-8.80E-05,16.07986484,3.720573853,-27.06639966,-12.84397792,-62.10915988,-1.11E-05,-0.000406434,0,0,0.000749868,0.001476852,1.46944231,0.178676213
COSMOS_19757,spiral,0.93,0.55,-2.146372838,-1.772970857,1.248094859,0.986535796,1.724353717,-1.272980614,0,0,0,0.042149257,0.011321779,-0.02422138,0.014907521,0.423506634,0.008963939,0.01311465,5.770056039,16.5967085,3.186840375,-16.09527541,0.630618878,0.002636802,-0.000156838,0,1,0.000110274,0.000644597,5.69663634,30.59156117
COSMOS_19772,spiral,1.04,0.58,-0.731982637,-3.164150294,0.461367623,3.977036232,1.446932317,-1.074253065,0,0,0,-0.033782599,0.023401768,-0.012788356,0.038297343,0.383151339,-0.023285477,0.030849555,6.887585358,1.682034195,33.90892498,-42.06125156,19.70938953,-0.004778659,0.010046242,0,1,0.000126663,0.000680698,5.203817889,25.17066593
COSMOS_20091,early,0.87,2.14,-2.981992671,-0.931087006,2.404782007,0.275603742,1.365850936,-0.568342663,0,0,0,-0.012458578,-0.008812246,-0.003107132,-0.007702903,0.414428284,-0.007782855,-0.008257574,12.73624406,-83.80405152,-83.53096186,10.34511423,26.27986574,-0.001121186,-0.000241516,0,0,0.00049571,0.001278278,2.201162048,2.876439445
COSMOS_20146,spiral,0.55,1.52,-0.952388242,-0.140609836,0.998604703,3.183525005,1.487509966,-1.073419898,0,0,0,0.001388892,-0.003485967,-0.005626948,-0.002689866,0.352694037,-0.002119028,-0.003087917,9.556120999,58.90975889,-19.21080505,-5.591336304,-13.62188999,0.003553653,-0.001549252,0,0,0.000284533,0.000999097,3.23658308,8.514590805
COSMOS_20138,spiral,0.94,1.24,-0.510056006,-1.659432749,0.869289355,3.085531248,1.41155041,-0.989874087,0,0,0,0.002102323,4.56E-05,-0.005539331,0.021065604,0.350545589,-0.001718504,0.010555581,7.503847108,5.72544292,-9.727476908,-4.708035182,8.045818449,-0.001490083,-0.001580532,0,1,0.00015492,0.00074482,4.611098221,19.32087687
COSMOS_20459,early,0.755,2.31,-0.926252536,-0.232391623,2.519737142,0.249519952,1.188112585,0.363295519,0,0,0,0.001191522,0.000535294,0.000626412,-0.005271771,1.079724543,0.000908967,-0.002368238,14.82709041,-28.51370072,10.40743541,22.37131904,-58.74552945,5.89E-05,-0.000697252,0,0,0.000555323,0.001182145,1.664834904,0.786955628
COSMOS_20153,spiral,0.59,1.52,0.531100457,-0.448617131,0.95942118,3.15238821,2.178801795,0.951394359,0,0,0,-0.033216078,0.002866637,-0.014900456,0.00691882,0.271053841,-0.024058267,0.004892728,10.35110147,23.75262554,-1.127428314,-33.94377305,-31.13854693,-0.000751876,-0.000298917,0,1,0.000202188,0.000850296,3.983538085,13.94299474
COSMOS_20312,spiral,3.5296,2.25,-0.835616281,-2.184430325,0.947834126,2.982565443,2.435785461,-0.88159941,0,0,0,-0.00589198,-0.010748019,-0.011603561,0.005579979,0.332062881,-0.00874777,-0.00258402,10.71394848,-113.0576832,47.48263412,-108.1613418,169.4965849,-0.018029424,0.002507923,0,1,0.000382468,0.001353047,3.278652691,8.844497672
COSMOS_20387,early,0.8955,2.34,-1.719231261,-1.498370148,2.323055963,0.221905493,1,0.173934581,0,0,0,0.006367901,-0.002850406,0.001190147,-0.007458447,0.818371787,0.003779024,-0.005154427,9.288395499,-0.33062628,-14.36934804,-4.027143211,-20.91613524,-0.000134771,-0.001777392,0,0,0.000265789,0.000962283,3.352727448,9.274566623
COSMOS_20392,spiral,0.64,0.89,-2.135631579,-1.032546608,0.638068396,3.306939822,1.556713952,-0.916649989,0,0,0,0.014177117,0.021147021,-0.008664464,0.004565332,0.321903338,0.002756327,0.012856177,6.247465211,-6.546640164,-3.563442198,10.35450599,6.719935714,0.00270203,0.005056245,0,1,0.000129667,0.00069128,5.160803189,24.73121983
COSMOS_20486,spiral,0.572,1.31,-0.164544655,-2.320197173,1.388060187,1.755589429,1.817880728,0.539172087,0,0,0,-0.003324135,0.010268349,0.001949493,0.003043815,0.319533944,-0.000687321,0.006656082,10.76854932,3.346084218,6.416668752,11.56381689,-22.79989027,0.001385644,-0.002099716,0,0,0.000259426,0.000938987,3.352096897,9.272030333
COSMOS_20465,spiral,1.611,1.11,-1.457729777,-1.575279876,0.823240051,2.259395704,1.961646338,0.302123223,0,0,0,0.001225388,-0.011443735,0.001966431,-0.028990617,0.414523009,0.00159591,-0.020217176,6.782467259,2.779410871,-14.80058259,1.684547379,0.738064629,0.00292686,-0.002548213,0,1,0.000132014,0.000682692,4.991934793,22.99634409
COSMOS_20467,early,2.7,0.55,1.104327123,-3.097542104,1.196248331,0.920647721,1.363097791,-0.346571221,0,0,0,-0.064208561,0.035609651,0.017432207,0.076106356,0.371139706,-0.023388177,0.055858003,4.815572308,-8.933460015,8.309295163,-0.440314852,7.430721593,-0.006476561,0.016455531,0,1,5.41E-05,0.000439766,8.024332192,62.53432772
COSMOS_20776,spiral,0.575,1.82,-1.275474824,-2.816827267,0.995045078,5.439313894,1.13853993,1.205154526,0,0,0,0.002582994,0.005964325,-0.003455435,0.000868968,0.312637966,-0.00043622,0.003416647,13.28750945,-132.4877088,166.6502952,-11.01640667,184.1871745,-0.003952681,0.005850519,0,0,0.000471406,0.001232513,2.244887501,3.07858265
COSMOS_20992,spiral,0.92,2.18,-2.209519624,-1.741592604,2.188142305,0.438925575,1.144631953,-0.412312484,0,0,0,0.007798321,0.002588456,0.00129294,0.00647305,0.402989451,0.004545631,0.004530753,11.75463858,-38.39334856,-17.88898711,-67.95808351,-46.8393876,-0.003167435,-0.002783566,0,0,0.000367263,0.001106487,2.696446951,5.324480323
COSMOS_20950,spiral,0.75,0.33,-2.732185358,-2.015359318,1.356390059,0.746470872,1.252208286,-0.655529543,0,0,0,0.01452608,-0.001429824,-0.019246096,0.034325553,0.460942082,-0.002360008,0.016447865,4.683558392,8.905013795,-0.465113538,-3.715329095,2.750911993,0.005619147,0.001313375,0,1,7.27E-05,0.000509478,6.893139155,45.69140329
COSMOS_20986,early,0.7412,0.99,0.087432094,-1.214116073,0.916012991,2.248037829,1.628219682,-0.612246941,0,0,0,-0.005377274,0.005877117,-0.003923291,0.000236396,1.200618411,-0.004650282,0.003056757,7.041364391,-8.840874517,10.24463153,-6.884931747,-11.49697704,-0.002009054,-0.001127989,0,0,0.000121882,0.000600654,4.732592367,20.43561678
COSMOS_20987,early,3.939,0.86,-1.33002591,-1.089364034,1.389076849,0.860909796,1.392588762,-0.461627206,0,0,0,-0.012677757,0.005705081,0.003811842,-0.005981534,0.394294257,-0.004432958,-0.000138226,5.791093821,-15.54822785,1.999879551,0.205014608,-6.131721566,-0.006194193,-0.001765417,0,0,8.25E-05,0.000545994,6.484842618,40.16090271
COSMOS_21190,spiral,0.892,1.22,-1.394364451,-2.0659462,0.547036119,4.519738339,2.62408611,-1.180916105,0,0,0,-0.008906382,0.010261176,0.008740898,0.002436276,0.414325064,-8.27E-05,0.006348726,10.73622458,32.721261,-43.22748463,34.01705674,170.7597229,0.009718906,0.013906168,0,1,0.000294555,0.000997213,3.102371276,7.670783345
COSMOS_21155,spiral,1.3019,0.98,-2.791524028,-1.899184573,1.05826706,2.266704361,1.242264835,0.970089651,0,0,0,0.006133408,-0.004519793,0.018825619,0.005934926,0.333822014,0.012479513,0.000707566,6.594062505,-7.622368166,-5.606494564,-17.43040624,-17.30059422,-0.009567185,-0.005840447,0,1,0.00016356,0.000903542,5.361490659,26.85639313
COSMOS_21160,spiral,4.69,0.83,-1.565252854,-1.542078909,1.197846251,1.301858413,2.042198807,0.118875561,0,0,0,-0.013211495,0.000583803,0.014461699,-0.021489968,0.346277457,0.000625102,-0.010453082,6.911308391,-52.35671873,-10.00500686,-3.090683447,12.3827334,-0.009333432,0.003847301,0,1,0.000132042,0.000689531,5.045703605,23.54314878
COSMOS_21307,spiral,2.435,1.76,0.266958935,-2.38491132,1.300430945,3.201495669,1.44149746,-0.086662894,0,0,0,-0.007429369,0.00351734,-0.001738734,0.007501473,0.395205589,-0.004584052,0.005509407,13.87287013,-111.1047403,108.1957867,-50.40554635,85.8950196,-0.001505497,0.002379297,0,0,0.000585498,0.001357097,1.895954818,1.621445228
COSMOS_21293,spiral,4.127,0.94,1.500002906,-2.500000519,1.759348457,1.924522912,1.563734827,-0.219683714,0,0,0,-0.017678118,-0.001734959,0.007680502,0.005178921,0.347382512,-0.004998808,0.001721981,13.62031446,-174.4485373,34.69696515,126.4520988,-25.74753651,0.0007047,-0.000207134,0,0,0.000315472,0.001033667,2.983399628,6.944563188
COSMOS_21366,spiral,0.258,1.2,-0.446742481,-2.577829268,0.968559934,1.818610063,1.718388022,-1.737501243,0,0,0,-0.012739026,0.014063349,0.000635283,0.01848085,0.408458902,-0.006051871,0.0162721,6.562530439,6.720160405,-3.987313496,3.668549241,59.20007311,0.005924721,0.006203606,0,1,0.000138054,0.000702109,4.905523516,22.15230145
COSMOS_21596,early,1.47,1.79,-0.05771163,-1.963656149,1.785324832,1.002951742,2.250113227,-0.364051415,0,0,0,-0.018797967,0.000821997,-0.002507511,0.001567129,1.454481722,-0.010652739,0.001194563,18.18443574,-231.9538974,-126.5025288,-280.9734943,-179.6490236,-0.010810807,0.001746874,0,1,0.001162847,0.00170892,0.799967263,-1.336306401
COSMOS_21694,early,0.877,1.25,-0.693747746,-0.787097878,1.478024374,1.078462365,1.139268563,0.723559128,0,0,0,0.020691562,-0.011169259,0.001542356,-0.01990061,0.59879993,0.011116959,-0.015534934,7.936720163,0.41371719,-2.652185349,-4.994099128,-16.95052346,-0.000460976,-0.002250671,0,1,0.000162361,0.000757674,4.463656731,17.98068187
COSMOS_21602,spiral,0.71,1.61,-0.94493017,-2.488470048,0.752403879,3.031035442,2.970409403,-0.270266798,0,0,0,0.00300119,-0.001455558,-0.020196731,-0.044638336,0.268909759,-0.00859777,-0.023046947,9.944063275,104.9621965,-0.404611202,-29.88644988,19.43527883,-0.000461449,0.003291422,0,1,0.000264809,0.000951889,3.328917656,9.13089421
COSMOS_21641,spiral,0.4,1.15,0.678668292,-1.692903739,0.968636021,2.397652853,2.040719464,0.456751781,0,0,0,-0.002300153,-0.003733733,-0.001553838,-0.005857728,0.395849175,-0.001926995,-0.00479573,8.687796808,151.6703806,115.0299101,69.81212887,119.9566581,0.010678108,0.02268452,0,0,0.00025579,0.000978354,3.59251101,11.02925407
COSMOS_22228,early,0.6,2.32,-2.754487463,-1.950649126,2.840743179,0.093781841,1.475993983,1.382974321,0,0,0,0.003886718,-0.001950443,0.002771602,0.005988889,0.834398729,0.00332916,0.002019223,17.36958893,76.58530212,-2.945206721,86.97167342,278.6205385,0.000943076,0.000478642,0,0,0.000855769,0.001560618,1.283440953,-0.333041849
COSMOS_21804,spiral,1.033,1.81,-0.059619503,-0.687544756,1.380896947,1.850905446,1.355935364,-0.731636036,0,0,0,-0.007038846,-0.003988723,0.00927163,0.010476253,0.324589747,0.001116392,0.003243765,10.22223018,-14.20902722,-16.60078755,35.45892104,79.71739204,0.001516977,0.004377861,0,0,0.000260885,0.000965882,3.4526139,10.00418029
COSMOS_21775,spiral,0.87,1.1,-0.189246586,-1.069625587,1.27238815,2.980530759,1.517323732,-0.776275975,0,0,0,-0.003845133,0.006209271,-0.007439412,-0.017708747,0.432976383,-0.005642273,-0.005749738,13.37818445,-153.1893172,1.667468857,3.144258539,43.87545371,-0.009972247,0.002021684,0,0,0.000433555,0.00107318,2.076794423,2.32926768
COSMOS_21865,early,1.3168,1.2,-1.321577592,-1.043389867,0.9747135,2.917334732,1.505573938,0.84553193,0,0,0,0.010140147,-0.004812419,-0.001423598,-0.015882297,0.798157166,0.004358275,-0.010347358,9.455780568,31.21508741,11.57603187,-21.04541686,-33.21665002,8.83E-05,-0.001632798,0,0,0.000263445,0.000951083,3.342982414,9.214726447
COSMOS_22136,early,0.53,1.34,-0.712714665,-1.362709525,1.26425783,3.498668291,1.080182529,-1.767386456,0,0,0,-0.001077866,-0.00432772,-0.002133367,-0.001820626,0.861103392,-0.001605617,-0.003074173,15.18687344,-235.7754325,-34.84597244,-77.26605508,-193.4046971,-0.002379451,-0.001824509,0,0,0.00070256,0.001473356,1.627109427,0.665696409
COSMOS_21970,early,0.55,1.02,-1.689534048,-0.886384442,0.844436222,1.914422564,1.772979772,0.396625729,0,0,0,0.009491101,-0.011894676,0.010493859,-0.057356355,0.45123006,0.00999248,-0.034625515,6.055382343,-1.856324215,-6.354697651,-3.793767755,-12.06218689,-0.001305843,-0.004760278,0,1,0.000112848,0.000639741,5.501975506,28.32738107
COSMOS_22051,spiral,0.38,1.12,-2.402335124,0.234337953,1.128123961,1.548122726,1.261882558,-0.264889911,0,0,0,0.026753274,-0.004241275,-0.01171549,0.009873333,0.319853476,0.007518892,0.002816029,6.800889108,27.59856881,43.45584141,-4.437396605,23.77686432,-0.00237964,0.014555197,0,1,0.000212628,0.001056532,4.788332467,21.04233165
COSMOS_22216,early,0.2968,1.62,-2.884913697,-1.1095284,1.265670329,1.36160829,1.722923924,0.111279477,0,0,0,0.001074511,-0.001414168,0.005913271,-0.029523508,0.568947491,0.003493891,-0.015468838,8.153448496,9.567412856,-8.884077626,2.133094765,-21.79888768,0.00104377,-0.00343835,0,1,0.000205753,0.000859656,3.953946228,13.70197055
COSMOS_22177,spiral,0.535,0.61,-1.278710104,0.322652641,1.358935883,0.942193055,1.080184253,-1.450202378,0,0,0,-0.066813643,-0.007529508,0.017668359,0.023987723,0.290778347,-0.024572642,0.008229107,4.696220955,-12.7121982,-1.002980366,7.844226205,7.494075642,-0.00686774,0.02124801,0,1,0.000104525,0.000877947,8.364086016,68.86239614
COSMOS_22338,early,2.91,1.67,-2.834551796,0.028412789,0.783975681,3.165152311,1.282821402,1.437777697,0,0,0,0.011283708,-0.007991738,0.00434271,-0.02181464,0.735345826,0.007813209,-0.014903189,6.962262708,19.39029051,6.815322013,12.06229413,7.54374077,0.005969816,0.002367122,0,1,0.000212946,0.00106271,4.806909538,21.2034662
COSMOS_22609,early,1.2511,2.28,-2.70758628,0.046597607,2.081527587,0.371566925,1.268282958,0.578208859,0,0,0,-0.005766189,0.000116377,0.003133122,-0.015855268,0.592465597,-0.001316534,-0.007869446,10.41680253,-56.64360276,11.84724419,-24.41113476,-73.04403747,-0.002452862,-0.003547808,0,0,0.000511303,0.001606616,2.833671421,6.067579855
COSMOS_22602,spiral,1.65,0.99,-1.769125351,-1.872105092,1.05528598,2.182027964,2.475887658,1.105300091,0,0,0,-0.008980994,0.001191775,-0.005999766,0.007354945,0.321521238,-0.00749038,0.00427336,10.06098417,-62.19757658,-46.29939088,38.72136169,-15.21857219,0.000489114,-0.007336752,0,0,0.000309576,0.001053554,3.122511419,7.800122111
COSMOS_22997,early,1.22,2.42,-1.111387155,0.440649538,2.199579147,0.426824629,1.049873184,0.790782869,0,0,0,-0.003924485,-0.003249008,0.001267647,-0.003432881,0.391584148,-0.001328419,-0.003340945,12.21050127,-7.309359334,-27.46195333,-5.766386864,11.51435387,-0.000189531,-0.000218072,0,0,0.000572368,0.001681108,2.603059186,4.799143255
COSMOS_22936,early,0.588,1.89,-1.392643671,-0.253892579,0.969014093,2.772742914,1.231278107,0.256616209,0,0,0,-0.001368055,-0.008543974,0.004629561,-0.014390614,0.444584261,0.001630753,-0.011467294,8.060613241,-10.83067415,-2.811642428,5.305094574,-0.395707964,-0.000416494,-0.000197429,0,1,0.00025917,0.001170211,4.309200239,16.65062276
COSMOS_23012,early,0.686,0.81,-3.099279895,-1.60913721,1.430428849,0.931804163,1.204974868,-0.435832337,0,0,0,0.021871203,0.00700426,0.001685531,0.025043946,0.581711041,0.011778367,0.016024103,7.008594425,18.39815974,19.77338888,-3.884000923,-14.28157772,0.00348243,-0.000151617,0,1,0.000235782,0.001107956,4.514362222,18.52284803
COSMOS_23042,early,2.848,1.05,-3.022572419,-0.000898275,1.579661275,0.589674023,1.580083604,0.077137919,0,0,0,-0.005586246,-0.011408897,0.001668976,-0.037618504,0.577118737,-0.001958635,-0.024513701,8.050081612,-48.02557956,-29.49925877,-8.893070188,-16.06590138,-0.004305603,-0.003283202,0,1,0.000475583,0.001847352,3.716861978,12.35122726
COSMOS_23247,early,1.787,2.41,-1.699491441,-0.24574139,2.203447062,0.27873929,1.762245087,0.9476984,0,0,0,0.006102467,-0.005083577,0.002006703,-0.006351559,0.826467152,0.004054585,-0.005717568,11.46887321,18.36512126,-23.39718473,0.489672443,-22.22329934,0.00167006,-0.001476358,0,0,0.000556128,0.001653825,2.651518465,5.079591878
COSMOS_23253,early,1.061,1.66,-2.051629961,-0.002289243,1.447013796,1.303355015,1.45473374,-1.165498927,0,0,0,-0.00052622,-0.001428555,-0.001154239,-0.000523901,0.593803398,-0.000840229,-0.000976228,9.463820324,-2.707205746,-8.076467066,-10.72390122,20.28775185,-0.000854064,4.14E-05,0,0,0.000392757,0.001418403,3.352398183,9.310420548
COSMOS_23782,spiral,0.872,1.04,-3.634773614,-1.893760568,0.771410735,5.140703867,1.196157487,0.631124977,0,0,0,0.01849018,0.005395167,0.008540592,0.009508854,0.427285203,0.013515386,0.00745201,9.624614502,96.61398332,11.82913668,44.30547491,-53.8886435,0.011104192,-0.006301382,0,1,0.000409071,0.001453071,3.283830809,8.840914455
COSMOS_24128,spiral,0.43,1.21,-1.980505711,-1.633822887,2.818974487,0.066045442,1.130123117,-1.493124223,0,0,0,-0.011067137,0.019260966,0.010207716,-0.024245583,0.399243161,-0.00042971,-0.002492308,15.89019097,821.5832687,41.73518716,213.8741124,-655.8784255,0.009822937,0.000267688,0,1,0.001550526,0.003147494,1.57896127,0.612929926
COSMOS_25781,spiral,1.6882,2.17,-1.240930064,-3.340070677,0.469702652,6.47820217,2.876039491,0.826224788,0,0,0,-0.014579644,0.012679506,-0.012055203,0.019006737,0.355286793,-0.013317424,0.015843122,14.16498614,109.3439429,167.9428726,116.7877951,209.3470262,0.00215618,0.006632505,0,1,0.001267475,0.002816189,1.816321055,1.429858468
COSMOS_25935,early,1.5705,1.96,-1.786655973,-1.322680915,1.118106241,1.42849391,1.646393341,1.618779201,0,0,0,0.025834529,0.003280712,0.000699015,0.010352968,0.738021001,0.013266772,0.00681684,5.685169088,2.194401249,0.255896297,5.297448472,1.087977067,0.003702262,-0.000319502,0,1,0.000161577,0.001085417,6.630486138,42.39921899
